,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
20,-0.06833487086369472,-0.10901286740246183,0.10331028805119058,-0.764755346085634,1.908649620000955,1.4876880841849738,-0.0683302548301596,-0.10839365002398044,0.10330474881094846,0.9566026471838764,0.8819728632403712,1.5409548784150475,0.02744635554712248,-0.12294547788821895,0.10277227550225092,0.41797688973440705,0.9330706200284878,0.9930043586312325,0.10348757641750743,-0.06581253202849636,0.10095467558276931,-0.0008316431880139256,0.5868082566447118,0.3738656181147639,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.07173493265174492,-0.11442846270517176,0.10844930093963745,-0.8027126947754605,2.0036024741529443,1.5616205731021997,-0.07172932392922225,-0.11377979563990764,0.10844257047261023,1.0041805019295942,0.9258388363052906,1.6175620065442358,0.028808268690084474,-0.12905711934970077,0.10788359169074513,0.43875975651119603,0.9794808954334794,1.0423833496593953,0.10862953382305496,-0.06908692050213674,0.10597557768908968,-0.0008731728235426955,0.6159925175668652,0.39246691817754487,0.0,0.0,0.0,0.0,0.0,0.0
22,-0.07513270119438814,-0.11983871892038367,0.11358459151908962,-0.8406257044283765,2.0984885485601525,1.6354854569458637,-0.07512594804477235,-0.11916089386821886,0.11357648773955066,1.0517225191096984,0.9696717529903827,1.6941045836427895,0.03016852252857736,-0.13516351547011848,0.1129910190021081,0.45952581954963073,1.0258567757465056,1.0917232759747961,0.11376659211380238,-0.07235906611499318,0.11099265633543733,-0.0009147045229142598,0.6451545163411355,0.41105552966689646,0.0,0.0,0.0,0.0,0.0,0.0
23,-0.078528094728769,-0.1252433433791802,0.11871601153860328,-0.8784916570416408,2.193305296345142,1.709279249390204,-0.07852003079911193,-0.1245366789212167,0.11870633482301479,1.0992271940835994,1.0134702246384568,1.7705795269172402,0.03152701290459273,-0.14126441113005941,0.11809439205705977,0.4802743109673649,1.0721968474279846,1.141022395570778,0.118898489792899,-0.07562888682489825,0.11600574874279405,-0.0009562401811121668,0.6742933031338193,0.4296309915852167,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.08192103395354144,-0.13064204008004182,0.12384341536745641,-0.9163077813924421,2.288050227631311,1.7829984414121072,-0.08191147763075009,-0.1299068828251493,0.12383194778010678,1.1466930406619096,1.0572328795447155,1.846983753694646,0.03288363344587749,-0.14735955081528662,0.12319354729268062,0.5010044660111705,1.1184997173467275,1.1902789774852418,0.12402496292972855,-0.07889630281502095,0.12101469390181091,-0.0009977818519245824,0.7034079382327499,0.4481928558005012,0.0,0.0,0.0,0.0,0.0,0.0
25,-0.08531144202100215,-0.136034509713671,0.12896665998918974,-0.9540712533484248,2.3827209093883717,1.8566395015248074,-0.08530019579124092,-0.13527123543951242,0.12895316451347627,1.1941185910958003,1.1009583629476496,1.9233141815440162,0.03423827557799433,-0.15344867862937564,0.1282883229621953,0.5217155230769455,1.1647640127566552,1.239491301825062,0.12914574517990643,-0.08216123648739672,0.12601933257266565,-0.0010393317471933032,0.7324974920472074,0.4667406870080253,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.0886992445286563,-0.14142044968836437,0.13408560499502994,-0.9917791961865627,2.477314965264699,1.9301988760155482,-0.08868609434165749,-0.1406294644767865,0.13406982477063137,1.2415023960627047,1.1446453370165757,1.9995677283976336,0.03559082853681349,-0.1595315383064793,0.13337855913438837,0.5424067237287081,1.2109883812695919,1.2886576597882196,0.13426056780572207,-0.08542361245596083,0.1310195072845621,-0.0010808922360439632,0.7615610451057785,0.48527406268913714,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.09208436951020683,-0.14679955415592427,0.1392001125766871,-1.0294286809202597,2.5718300754063756,2.0036729891871206,-0.09206908414869579,-0.145981295522605,0.13918177014287383,1.288843024648321,1.1882924808357735,2.075741312672192,0.03694117938143691,-0.16560787322421663,0.13846409769264842,0.563077312716549,1.257171490824096,1.337776353683597,0.139369159697022,-0.08868335753907942,0.1360150623348677,-0.0011224658440980575,0.7905976880521427,0.5037925730671279,0.0,0.0,0.0,0.0,0.0,0.0
28,-0.09546674742597033,-0.15217151403810142,0.1443100475185295,-1.0670167266345212,2.6662639762629867,2.0770582436032443,-0.09544907788041344,-0.15132645205635065,0.14428884406386122,1.336139064324966,1.2318984903852734,2.15183185338977,0.038289213007550234,-0.17167742641668932,0.14354478233364526,0.5837265379935361,1.3033120296503926,1.3868456969484688,0.144471247392529,-0.09194040075158046,0.14100584378789274,-0.0011640552526673892,0.8196065216388041,0.522295821060192,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.09884631115271207,-0.15753601705356018,0.14941527718912495,-1.1045403008290986,2.760614460379993,2.150351020337709,-0.0988259900015986,-0.1566646554721777,0.1493908918077888,1.3833891209262152,1.2754620785182336,2.2278362702985848,0.039634812161203375,-0.17773994058762155,0.1486204585656326,0.6043536507315288,1.34940870623134,1.4358640141636378,0.14956655510159303,-0.09519467329628006,0.14599169947330595,-0.0012056632979315495,0.8485866567187383,0.5407834222314511,0.0,0.0,0.0,0.0,0.0,0.0
